txhash,dttimestamp,from,gasprice_gwei,status,to,value
5fe2a47c9838e5df41858b5d7c8643334816237affa74aa3f942d038cbe44bf1,03/04/21 12:39,6ddcd03e1d81b0f926cc49b971203b40c929ef15,0,0,7ee8ab2a8d890c000acc87bf6e22e2ad383e23ce,0
5ff00fcf96f6759c455622d74e88a5e1566d47a118dab8499714fc9df1bad02f,05/04/21 14:39,a1e9adb32f9b6227d164ebc7903b469a740255ed,0,0,57d7fcb9380c354ea40a8e17e352fae3f6e27e91,0
5ff825937ce434c354421df1e5de8ad9a56fcb0da95714db11d83412027aacfb,05/04/21 10:07,0000000023152fb76626201d30577eea74f26dbe,0,0,22220695b14bdfe903f443a0282ae084f43e2222,0
5ff9343922d636a3714aacc37977d0ed86232a75688ee382ce48d1478af1d4ad,04/04/21 23:27,d23580cd5da07612c4ed1d235e7ce75b3932c52a,0,0,fa2ea19de0c5ed9d3e1e05325a9983f8ef570459,0
5ff935d3166ee4da9e4a83f84ce2314d35344cc94c0ee0d37a3c7dd1095aa6a2,04/04/21 23:56,e3adfaabd52bb529b4766e0a195890241cb5da2e,85,0,7a250d5630b4cf539739df2c5dacb4c659f2488d,1
5ffe77daeef6647f3ee760f02a38f524453e9d74fc9585e1adcf4135bbfdc921,04/04/21 08:15,a1e9adb32f9b6227d164ebc7903b469a740255ed,0,0,57d7fcb9380c354ea40a8e17e352fae3f6e27e91,0
6003993813999726b3394891dfbf4a629223d4638ed8bb40b8caa7f4c54c6b46,04/04/21 19:53,236511e76f6d333486926a446a791c2326e628a7,170,0,7a250d5630b4cf539739df2c5dacb4c659f2488d,7.5
600f8d65a25677e7b461e82de718cb7aa27f5098df044713c423af9118271489,04/04/21 05:23,ceb6618ba2a4402e5e8e1dbcd3bdc70c772f6c7e,134.31,0,61c86828fd30ca479c51413abc03f0f8dcec2120,0
601740a88408ce57e0c9f7da3c181d7200ed2e0385c4146d99dd6f9a489564bb,05/04/21 05:41,f7c46aea63f55a2a413171267ba4e993eff0b70a,0,0,000000005804b22091aa9830e50459a15e7c9241,0
601cf0bf84f01462c987098dfa2571edad777001d64ab4aa03ad5fdde26f8752,05/04/21 12:13,0a7c41e66db1e46474b7a54bd1ae8961a7aead36,102,0,7a250d5630b4cf539739df2c5dacb4c659f2488d,0
601d1685440982de3cf1afe60bd20ee27a867971083b218b3eba14c68bce103b,05/04/21 19:29,05eb7f0ebcfc8bee7d5283521a08ebef149569ed,187,0,7a250d5630b4cf539739df2c5dacb4c659f2488d,11.5
602737b9684e8174ababdf800ea7cfa00be2d834cd3a3cefb8c561fd949fd23c,05/04/21 19:11,7d92ad7e1b6ae22c6a43283af3856028cd3d856a,0,0,86a53c9e32abd3677e38bd0b390f24dd080e6426,0
6028f9dfb7445c168bd9d96ad31420e8374ba99b45472d43165c9769b3ef1d54,05/04/21 22:53,0d9fb99395a758e5f97bd67110de9d7fd31a6ffa,173.8,0,7a250d5630b4cf539739df2c5dacb4c659f2488d,5.00008783278235
60394cd4a09410fbed8b6d571289da4c6ad0217f7ee5dfd37be539f0b131e5e2,03/04/21 19:16,0000000023152fb76626201d30577eea74f26dbe,0,0,22220695b14bdfe903f443a0282ae084f43e2222,0
603b254f1add06618b064eb175c4f7d863bf909ad6661ee56a1280ad0cb06317,05/04/21 13:42,0000000023152fb76626201d30577eea74f26dbe,0,0,22220695b14bdfe903f443a0282ae084f43e2222,0
603e654439819d3d2f072c08599c40ed05eac39a893c5d2b74309fdcb9e542cb,03/04/21 17:54,0000000023152fb76626201d30577eea74f26dbe,0,0,22220695b14bdfe903f443a0282ae084f43e2222,0
604e8dbd5ed9e1fc97e7ccfdad86f880a00aaef3400298439eaa4e3260f8cb86,06/04/21 05:05,8b07bc7b5276f7e0ee1f7c786ad654af01671a8e,115,0,7a250d5630b4cf539739df2c5dacb4c659f2488d,0
6058a780065655f2463dc75d80353f88a767e8ba770cb595c4dd7098e67f6b47,04/04/21 11:55,4025d0dafd93d8a9872ce14ed692ccef1f5840d5,87.000001559,0,7a250d5630b4cf539739df2c5dacb4c659f2488d,0
606b1f4d3dec0f188133d71f539fbc462565dfe0b825c688e56bf8eff1bb16c1,03/04/21 17:52,b38a9f021a3bf6bebcb7b7c4f4df3064b9143098,1e-09,0,f73d5d4962e08c1d572f56e2f3e2728a77507e16,0
606d66ebe8c73902536f293bebb942b5c2e360e8e5145ccbfe81108c196fa335,04/04/21 22:03,0000000023152fb76626201d30577eea74f26dbe,0,0,22220695b14bdfe903f443a0282ae084f43e2222,0
606e2fe0b223f0c08cfc4a0f4277de3942ada9fbcdd27c02c5e844ec3c0289e9,06/04/21 00:18,b38a9f021a3bf6bebcb7b7c4f4df3064b9143098,1e-09,0,f73d5d4962e08c1d572f56e2f3e2728a77507e16,0
60721c4bf78495c0f3408900193ae815a12cd662352d4597f93236ec17415212,06/04/21 05:45,57f217ff219bfcc4891945a625d71d74f355733a,0,0,00000000000080c886232e9b7ebbfb942b5987aa,0
60737fdb3bcec33794d382551b94936a243393892fe60336d33a584eaead678d,04/04/21 02:25,e67faab7a523c467e214c170abbffba8fdf57afc,103,0,7a250d5630b4cf539739df2c5dacb4c659f2488d,10
607385ce67da515cebfd2cbcf63f549cf062b97d22d70422e3a7776d333a4e68,06/04/21 01:44,8b0a5d68246b20568790fca70412a1bbc95cc63c,168,0,7a250d5630b4cf539739df2c5dacb4c659f2488d,9
60757c455e9513c1467d1757f71c005e6a01fbe5d6110b1068c8bf4f375e5ab4,04/04/21 07:41,a1e9adb32f9b6227d164ebc7903b469a740255ed,0,0,57d7fcb9380c354ea40a8e17e352fae3f6e27e91,0
607feec8bc108db8106cb9264c66d8f1f12c1f79583d00790015f5a3dfda69db,03/04/21 10:35,a74974367597159d97442ac54496f3f2afd0f984,103.2,0,7a250d5630b4cf539739df2c5dacb4c659f2488d,13.66
608bfb502caf813e1373a6546e794aeb3693bde211efe76b5c8e8b97441923d0,04/04/21 23:33,0000000023152fb76626201d30577eea74f26dbe,0,0,22220695b14bdfe903f443a0282ae084f43e2222,0
609573b540f253d94015ac865712a72fd4386140c9e0863f8161e9fb42befc01,04/04/21 11:41,f7c46aea63f55a2a413171267ba4e993eff0b70a,0,0,000000005804b22091aa9830e50459a15e7c9241,0
6096c4fa069b81d0e4cf4cf0b00ed8cfa30940ecb1771e82d7c04068c92a0aa2,05/04/21 06:43,f7c46aea63f55a2a413171267ba4e993eff0b70a,0,0,000000005804b22091aa9830e50459a15e7c9241,0
609868b2fd76ef0ec603f661f2b87a20271da42ddf679da2fd3ec8a0d485ae74,03/04/21 10:08,0000000023152fb76626201d30577eea74f26dbe,0,0,22220695b14bdfe903f443a0282ae084f43e2222,0
6099172ef1e2902de015221c5081e5392309b9bf2fc43fcba5538f0286462959,04/04/21 19:33,0000000023152fb76626201d30577eea74f26dbe,0,0,22220695b14bdfe903f443a0282ae084f43e2222,0
609ac7cb57dabc68cd25e26b660395e9ef54f2f2e4f44bf8ccfa9e9cae75d891,06/04/21 05:58,0000000023152fb76626201d30577eea74f26dbe,0,0,22220695b14bdfe903f443a0282ae084f43e2222,0
609b6f7625d682d4f629b8ed1298f94b98278160b426e5e0310862a4bfef4c4b,04/04/21 17:22,fffff73b511802ad4e51807dc516c191f23e9a6f,0,0,2f17e9071b43bc9a70a5b1ec923ecb271ee03160,0
609d215d783539da9281e4af8936ce01face17dabd75b7de2ddd5b0dd74e51b2,06/04/21 00:13,555c2cfd2f7a0f5430d09201c45d8ad077750d47,146,0,b2be281e8b11b47fec825973fc8bb95332022a54,13.9
60a4c9ec1a3aab1ee9177ad8beccc175c7ae07d7ee7ba4daa1e350b9a76d210e,05/04/21 17:57,03b32442d37fbdb8b5be09a8b82f6ba5269444b3,165,0,7a250d5630b4cf539739df2c5dacb4c659f2488d,0
60a64244b630d07633191ca6cf94049e876184dc55e4a0d319c6f97238cf55b1,04/04/21 02:43,a3d7553397352efb84a0bc217a464e9e114207d6,98,0,7a250d5630b4cf539739df2c5dacb4c659f2488d,0
60a7ee84962ae0de0573ea0635224d4cc4fb66a8ca7becd5fc20ca7f0bc4185f,04/04/21 16:02,a1e9adb32f9b6227d164ebc7903b469a740255ed,0,0,57d7fcb9380c354ea40a8e17e352fae3f6e27e91,0
60ac15d911979e8a417a81678acb4989f0c4a90e083144c6318489d23fde5393,05/04/21 07:16,d23580cd5da07612c4ed1d235e7ce75b3932c52a,0,0,fa2ea19de0c5ed9d3e1e05325a9983f8ef570459,0
60b113b6d8692be6869e76f136d361df4e09fe4846dc332d6837fcee79e6052e,05/04/21 06:57,0000000023152fb76626201d30577eea74f26dbe,0,0,22220695b14bdfe903f443a0282ae084f43e2222,0
60b44ee5db3a92a6f6f63ccb9afb52bd8d4b826f7a6bc9b5e5cf951dd7c502a0,05/04/21 20:51,7d92ad7e1b6ae22c6a43283af3856028cd3d856a,0,0,86a53c9e32abd3677e38bd0b390f24dd080e6426,0
60b6b172e21b097c4afde18d0f47b78938c86c665652edaca92b25a2408af8f2,05/04/21 18:57,746b51df6a9225e3ca7629c5ef8665e53b8623c3,148,0,7a250d5630b4cf539739df2c5dacb4c659f2488d,8
60ce30019145cca814bdb282b22b9de0f770417dd031a6d9a1e89783eeef0405,05/04/21 15:26,73d550883eb6938898f93f94b0d55e1a010ced75,208,0,7a250d5630b4cf539739df2c5dacb4c659f2488d,0
60d330f0230e91b92fddd873a31bf2e8865e6fbdbed98a5737f0d9740b7bf50d,04/04/21 00:16,0c866cedd9664e632e6e2f75d6cd535c89736261,0,0,a57bd00134b2850b2a1c55860c9e9ea100fdd6cf,0
60d45766253cea6dd5c8cc0583181c0041f595c2807ec065c3ca81c573dff4ca,05/04/21 22:21,0000000023152fb76626201d30577eea74f26dbe,0,0,22220695b14bdfe903f443a0282ae084f43e2222,0
60d6a7eae9ea86ae1fd568201718ada32b8b31b47d1aba0d116a2d4aed98619f,04/04/21 16:23,a1e9adb32f9b6227d164ebc7903b469a740255ed,0,0,57d7fcb9380c354ea40a8e17e352fae3f6e27e91,0
60d704246b13bff24758ecb4561a02d0bbb6829ef481d05e11101f4ced46f904,03/04/21 23:02,de3ba1f9ec8a270dd94883482fd4df5667267a95,0,0,fa2ea19de0c5ed9d3e1e05325a9983f8ef570459,0
60daae01a65e024302c2853bf355e1d541d6f6a15abd4279a61f78a95ddb1eeb,05/04/21 13:37,46eaadc8f2199463db26d1797131900575f0d264,1,0,3c653f8fed7b0f51c1cadf46e7c798b476ca8d3a,0
60db48fb2d7e19ed6c0c02633493a494da3dd229c75362e3d6234da219db98f9,04/04/21 03:12,0000000023152fb76626201d30577eea74f26dbe,0,0,22220695b14bdfe903f443a0282ae084f43e2222,0
60dca272d873c6ede682ce2bdf0a2d98ca2d58d25d818c1b7912e9adb0237e0c,06/04/21 05:45,5ebe4c2f14cd027bb2bfce0116cdc4ceb1b68d95,144,0,7a250d5630b4cf539739df2c5dacb4c659f2488d,0
60e12a56041ed2b53e3e09522e6da0f6a70512012534737aa11a10846f4771ab,04/04/21 19:29,7ff09a8f3c3a158b47b0f50d1b320ffa3751e44e,88,0,7a250d5630b4cf539739df2c5dacb4c659f2488d,13.5669508994905
60e22e8337eff21277a2a92041cc607aa1930010cb099637a3a2cfd1c53f5304,05/04/21 19:45,ffff14106945bcb267b34711c416aa3085b8865f,0,0,2f17e9071b43bc9a70a5b1ec923ecb271ee03160,0
60e717aee57bff60a398db6ec2f4febed502532a9cd3c30b3b812ce2d697ceb8,04/04/21 05:05,f7c46aea63f55a2a413171267ba4e993eff0b70a,0,0,000000005804b22091aa9830e50459a15e7c9241,0
60ebf3410648867a92bd37bf172d5ebed95691e09ec0354fa2d8d4c6ca16212b,05/04/21 17:34,0000000023152fb76626201d30577eea74f26dbe,0,0,22220695b14bdfe903f443a0282ae084f43e2222,0
60fc3981add7cd2869b23b63bcd427749a2cf9ee5c79316e248097bc197c3453,05/04/21 14:41,351b18b4f84cbcc700f4e30a15854745f400f08b,0,0,52de0c2b75b549b030bc42ba6477dc9f7168f36c,0
60fd303fd182a6d4504ea915031362e7a00c0f206bd6aadd6ba02583de37ccc2,04/04/21 18:48,0000000023152fb76626201d30577eea74f26dbe,0,0,22220695b14bdfe903f443a0282ae084f43e2222,0
61012036f3637c1e28ca2ba259cd0a9f8496b1c1197fdaf4f1ddfd1ff7dacc97,05/04/21 16:21,7d92ad7e1b6ae22c6a43283af3856028cd3d856a,0,0,86a53c9e32abd3677e38bd0b390f24dd080e6426,0
610132218477bfe88dd14440f71191d43557d1790b166193bb2e7313748845e4,05/04/21 23:43,0000000023152fb76626201d30577eea74f26dbe,0,0,22220695b14bdfe903f443a0282ae084f43e2222,0
61030cd62d3e5f6398fbee808f4da1f646f35296c0cdc4e4475aa60700a394f6,04/04/21 06:35,b38a9f021a3bf6bebcb7b7c4f4df3064b9143098,1e-09,0,f73d5d4962e08c1d572f56e2f3e2728a77507e16,0
6103323f163c7d39cd951a3c6b2472df44cf4d79aff46c6bc5763c06c3b22e85,04/04/21 17:07,b38a9f021a3bf6bebcb7b7c4f4df3064b9143098,1e-09,0,f73d5d4962e08c1d572f56e2f3e2728a77507e16,0
61088b99181b6b659e467b2d6ddcb5abb37322482555659e0fcb6fb7208ed969,04/04/21 14:50,2983b4faa71950f15deaf93bd603470360ccd121,96.000001459,0,7a250d5630b4cf539739df2c5dacb4c659f2488d,0
610ddc2e350cbd7cae3e6ab90c697c169a3b9fc00384cf9e3f1895f22e741ebb,04/04/21 22:03,26dabf0d8fb77a08f306be212c398044f166157d,117.7,0,7a250d5630b4cf539739df2c5dacb4c659f2488d,0
610e8d1cbda284067528236497f2a6eda4ab41a4745571f007eef258afe18c88,05/04/21 22:34,7d92ad7e1b6ae22c6a43283af3856028cd3d856a,0,0,86a53c9e32abd3677e38bd0b390f24dd080e6426,0
61113af56c668658a04058e8ea4a2f4c49b54d45af4ea35d584b771e093c2468,03/04/21 23:19,b25c98cd23274178c5f6950e7f3eef8154d26bd5,0,0,a57bd00134b2850b2a1c55860c9e9ea100fdd6cf,0
611d16b74fffb667acec83838917754a7552917f0a61c4762e79dc1b81ef45f2,03/04/21 16:19,0000000023152fb76626201d30577eea74f26dbe,0,0,22220695b14bdfe903f443a0282ae084f43e2222,0
611f9417672eb897f7f842d063b7f25f1235e05e678144864df5fa2b733856f1,06/04/21 07:38,a1e9adb32f9b6227d164ebc7903b469a740255ed,0,0,57d7fcb9380c354ea40a8e17e352fae3f6e27e91,0
6120db6b6ee5ab10fca4b67c5274faa217da9437598ae64543c70d93019a4358,05/04/21 17:29,7d92ad7e1b6ae22c6a43283af3856028cd3d856a,0,0,86a53c9e32abd3677e38bd0b390f24dd080e6426,0
613f84217e730600d41ac377a8f2823ddeec8f3cfd9b72723f610c02eb82714a,04/04/21 23:05,2287a14a4b8df13053db90181afeead491a136ee,111,0,7a250d5630b4cf539739df2c5dacb4c659f2488d,12
614438f27feb40a91def81911c6f05148dc0ad2d099d2ddc770ea7e39f691b03,04/04/21 09:54,0000000023152fb76626201d30577eea74f26dbe,0,0,22220695b14bdfe903f443a0282ae084f43e2222,0
6147680250d9b94852578a5e2cb5b955b2ca923040f5b06a6ce1c35006c128f7,05/04/21 02:01,351b18b4f84cbcc700f4e30a15854745f400f08b,0,0,52de0c2b75b549b030bc42ba6477dc9f7168f36c,0
6147bee923e3418653894fc24ee83207d27d3e251cbb9de3559ef5e0c86a79eb,05/04/21 07:21,a9ac9c7516cf95e496bc3b25a19cfc9bd19a3ae5,0,0,f5c62a6f6ac65c3c998caf8132c2aa6e99c790a3,0
614d444304b17056d2200d34a4f8ae749f02d5090c21ba80bb80c68defac3cb8,05/04/21 17:46,38d6d446a78148fab8f7c4edcc2685e7feaeb1bf,160,0,7a250d5630b4cf539739df2c5dacb4c659f2488d,0
6150089b21508a2f3d1b2197b699cf446ac653062d6fdae8af767008af919131,04/04/21 22:48,0000000023152fb76626201d30577eea74f26dbe,0,0,22220695b14bdfe903f443a0282ae084f43e2222,0
61598e1c9aa065228b219b5c51bb3871e29e67c5019ec462f74b2ed4a7ba89e7,06/04/21 06:57,78eef4e819759169dfe61b7761abd0cee37f6a94,220,0,7a250d5630b4cf539739df2c5dacb4c659f2488d,5.25
615a37dd78f3d50cda7bcb083b599a5de3a4e86541a350d7872f4bc3566f7e79,04/04/21 11:16,b38a9f021a3bf6bebcb7b7c4f4df3064b9143098,0,0,f73d5d4962e08c1d572f56e2f3e2728a77507e16,0
616bd0d92124a448e350c3b7c31f2c8c4feb312fb0a71156221331ab4703b244,04/04/21 13:26,5283c1e77e9c434d55eae0b3d96a788b40cbbf8f,95,0,7a250d5630b4cf539739df2c5dacb4c659f2488d,0.141964
6170564487bd9c6cd3516c63ecda7e15903d142ebd937612d7079801d6d8a109,05/04/21 11:01,fffff73b511802ad4e51807dc516c191f23e9a6f,0,0,2f17e9071b43bc9a70a5b1ec923ecb271ee03160,0
6172224f334414f05cf8fee31e94e56909bb11b65ad787f306f0dfdbabb2cbc7,05/04/21 14:04,7d92ad7e1b6ae22c6a43283af3856028cd3d856a,0,0,86a53c9e32abd3677e38bd0b390f24dd080e6426,0
61823a53c8ad94e2b7c38d5a141a33bd24bc9c0dd42e82ebbc1ee2bd30a40476,05/04/21 20:28,a1e9adb32f9b6227d164ebc7903b469a740255ed,0,0,57d7fcb9380c354ea40a8e17e352fae3f6e27e91,0
6182c0eb11d1611ec4872962066590f6a42cfefa09dd14a6c190837c09aa7e34,04/04/21 00:50,fffff73b511802ad4e51807dc516c191f23e9a6f,0,0,2f17e9071b43bc9a70a5b1ec923ecb271ee03160,0
618ad6931644b54dcafff11b55eaa6dc814ddb351c915f2c15efba60634edf6c,05/04/21 20:02,a1e9adb32f9b6227d164ebc7903b469a740255ed,0,0,57d7fcb9380c354ea40a8e17e352fae3f6e27e91,0.44448058183853
61901c18e2043e6e4c41a80bf9bd3efaa771bb1a7070b571bb5944e376c88b2b,04/04/21 19:17,a1e9adb32f9b6227d164ebc7903b469a740255ed,0,0,57d7fcb9380c354ea40a8e17e352fae3f6e27e91,0
61a20a6e9504b5993c95272386829e128b66dd1085c04b22bc0fcb7ec6a7dc13,06/04/21 01:01,a1e9adb32f9b6227d164ebc7903b469a740255ed,0,0,57d7fcb9380c354ea40a8e17e352fae3f6e27e91,0.0326486547938321
61a2b0c36e21c7dcce3cbc5825d418788b701925a626415d7192facbcf10affe,06/04/21 00:22,a1e9adb32f9b6227d164ebc7903b469a740255ed,0,0,57d7fcb9380c354ea40a8e17e352fae3f6e27e91,0
61a607e4aaa1d6d987922205cb7aa483d9955631da0c778d656af66f6e40e751,03/04/21 08:48,7993790e4f3a4b259d834b959a3631861102d31b,0,0,47875c2365f3f41146f185d063cdd9649ea76cfb,0
61a9235e1ebb61a968942bf7e3efdf03ff78da15737cb9afa46ab6898e9af6bd,05/04/21 07:43,91dff657af10b06d811f102c7fc21350e40726c1,0,0,758a2bcc58d9ade4483c2640a5072983f42e9233,0
61a971cd1a08392d72e63105aaa9fbcae232620558e1b7132bd452ea234e4ec8,06/04/21 06:09,a8d25c5a6f832a9423038c86529391aa7b7f91a0,95,0,7a250d5630b4cf539739df2c5dacb4c659f2488d,0
61aadc6c8a2c002cc2afa9f116e68358b25f0f20a81acaa61ebd1eece901f4b1,04/04/21 22:35,57e7b7643f1c02a2c09641cbd5dfd2e38c8ffca7,87,0,7a250d5630b4cf539739df2c5dacb4c659f2488d,0
61ac40dd41ba7d351cd5e4c10841d86065f48725c01a8947c918d06ac61209b1,05/04/21 13:09,0246d9630e367b4571b4468c423f1e5b0a8ead5d,143,0,7a250d5630b4cf539739df2c5dacb4c659f2488d,5
61b62ffab09629ec4b5648593df48931972a5da09d43e54f28d21fe67e3f70a6,05/04/21 17:31,cdd893c338c8c0847a71bb9c0947db832f47637c,157,0,7a250d5630b4cf539739df2c5dacb4c659f2488d,7
61b968b0283485f6b30c3246c32fb0b85ffa8d3915e166c94dc2d65076007766,05/04/21 23:37,7d92ad7e1b6ae22c6a43283af3856028cd3d856a,0,0,86a53c9e32abd3677e38bd0b390f24dd080e6426,0
61b982b5671bcef3511b5db43ae449847fac1c5dbf304cd3d0850bef51a1f85c,05/04/21 18:14,3e313ba8b9d2c956cc7288c65b53b1ed230837a5,267,0,5b9cda9a39dccb8d5def007b72c6a969fd5bb267,0
61d132645420659e36e1529f9935a7b73c218497f07eaae93a2b397b8eb625da,05/04/21 21:59,7993790e4f3a4b259d834b959a3631861102d31b,0,0,47875c2365f3f41146f185d063cdd9649ea76cfb,0
61d2a5a0f5cb327da7fcf15f1fa5848d9bc037ca823412029de2ede0c9fbef57,05/04/21 23:57,a1e9adb32f9b6227d164ebc7903b469a740255ed,0,0,57d7fcb9380c354ea40a8e17e352fae3f6e27e91,0.312932418658471
61d37da835a2f5c9e4c6ea9ccef17fa4f99adc443c9dd044b0ce1c77f9fffa6d,04/04/21 10:44,0000000023152fb76626201d30577eea74f26dbe,0,0,22220695b14bdfe903f443a0282ae084f43e2222,0
61d7bd66b4e71f6626d34ee92c190dc4848420d4928e7ff88597f19639b3f4b2,05/04/21 20:04,924eeacd46d0af1f9f741aa90f4bb1ac6c68fcff,155,0,7a250d5630b4cf539739df2c5dacb4c659f2488d,2
61da108f3f5cc29b8a519dee4b0782cb1aed9568230e09747be00ad17727c1f5,05/04/21 18:04,cd80214ec15fc8c3fd02a8a8c99c3f0c3546198c,167,0,7a250d5630b4cf539739df2c5dacb4c659f2488d,8
61dc688d761802045f6b97f02c90a2ead2e24442727361502f3236bbb3123e3e,03/04/21 17:13,b38a9f021a3bf6bebcb7b7c4f4df3064b9143098,0,0,b38a9f021a3bf6bebcb7b7c4f4df3064b9143098,0
61e1d797bdba80f96e28bac67124bad998eb7a55f0fefdbd91c36edc0f237c98,03/04/21 13:14,f4feae08c1fa864b64024238e33bfb4a3ea7741d,200,0,00000000219ab540356cbb839cbe05303d7705fa,32
61e4cabf912cf0e625fd5b58a13a758f8ca6b1647239cad446c0968654f8699e,04/04/21 14:28,b38a9f021a3bf6bebcb7b7c4f4df3064b9143098,1e-09,0,f73d5d4962e08c1d572f56e2f3e2728a77507e16,0
61e9e96e987676b951d73d27ddad43bf909282a9e8b256a0b61aceca44ecd691,05/04/21 19:08,0000000023152fb76626201d30577eea74f26dbe,0,0,22220695b14bdfe903f443a0282ae084f43e2222,0
61f290059762ccbaa6e2beb0a5e5e7a9adeef93c19b221312e06d692c76d0a7c,04/04/21 05:28,1a6d0bfb5eca8cca3032ef624e548492fbb6ad73,87,0,7a250d5630b4cf539739df2c5dacb4c659f2488d,0
61ffc9de4a3de77d0bcbf8621f0742e020a414c2ca5e63ccaa91edbeef76ffa9,05/04/21 18:19,de6c62696761c6a501daaa505206ceac83e71f3e,189,0,7a250d5630b4cf539739df2c5dacb4c659f2488d,5
6200bf98c800851052066514c061b8ef9b564c97dcfabc0f0133919c627da0cf,04/04/21 03:54,f7c46aea63f55a2a413171267ba4e993eff0b70a,0,0,000000005804b22091aa9830e50459a15e7c9241,0
6201f873709c62d40daff0cd4ac7e549bf2577089f2f08d535c7c623b4014d03,04/04/21 02:25,7993790e4f3a4b259d834b959a3631861102d31b,0,0,47875c2365f3f41146f185d063cdd9649ea76cfb,0
6202c7692b02b6ffd5bccb3a6005d37abefe3690eaf92eafc2c67471f500a03d,05/04/21 00:53,ca18695d8cf962eef8bf4920a2cac8405758ac25,96,0,7a250d5630b4cf539739df2c5dacb4c659f2488d,0
620cfa0853d702cb9740cb305ce78321094660d1f077d44569634b819fc6ef1d,04/04/21 07:42,b38a9f021a3bf6bebcb7b7c4f4df3064b9143098,0,0,b38a9f021a3bf6bebcb7b7c4f4df3064b9143098,0
6210429625a9d3588593250aff75677e772d5dde928d5be04e15edf3e194cba2,04/04/21 16:50,f7c46aea63f55a2a413171267ba4e993eff0b70a,0,0,000000005804b22091aa9830e50459a15e7c9241,0
6218760cff48e93a277f5ff7046070503b8bb458ce3ba96f05dc1aae4f043ff6,04/04/21 21:15,f7c46aea63f55a2a413171267ba4e993eff0b70a,0,0,000000005804b22091aa9830e50459a15e7c9241,0
621bb5256c8b4d55840287023322c05513b0b367468344f41fa924d78eb8e373,03/04/21 12:10,46eaadc8f2199463db26d1797131900575f0d264,1,0,3c653f8fed7b0f51c1cadf46e7c798b476ca8d3a,0
621c0d092e087aee571cd45be3e36bbe50ca4f66ba22140f589478d4447744f8,03/04/21 23:24,0000000023152fb76626201d30577eea74f26dbe,0,0,22220695b14bdfe903f443a0282ae084f43e2222,0
6235fac94557265ce66346239b4d7372de8acab3a3078c1702367d624a5e9637,04/04/21 16:46,e702c5a2f1bbabf24da3d69f252ffb3c35096417,104,0,7a250d5630b4cf539739df2c5dacb4c659f2488d,0
62367646221aa7cb455b413e3a9561a7457c05fad1ba653f48747d42195e820f,06/04/21 06:52,94ff9c0e21c5df1103c0c79da4f4feca509f6053,177.04,0,7a250d5630b4cf539739df2c5dacb4c659f2488d,0
623904d0985ac5abe7114cf016f3a70256561d058e54ee0c73c20cb0c42465aa,05/04/21 20:33,64bbde373e909501de1309231336761adeaa07d5,0,0,a57bd00134b2850b2a1c55860c9e9ea100fdd6cf,0
623d326f0eaf52172105bdf62fca18093c5235ed3a9990eac1596d813b9c17e8,05/04/21 20:26,ffff14106945bcb267b34711c416aa3085b8865f,0,0,2f17e9071b43bc9a70a5b1ec923ecb271ee03160,0
62411a363692af54f4577f7abf73ff722f4fc3940165dd72d4c7d35258df4891,04/04/21 12:19,0000000023152fb76626201d30577eea74f26dbe,0,0,22220695b14bdfe903f443a0282ae084f43e2222,0
624593ba9a4f81a67725f6b2eb8777d11b82239dead527be76905e623ef2eede,04/04/21 22:54,49ada506603e4a059b5e7cbf5cd1301debe0197a,120,0,7a250d5630b4cf539739df2c5dacb4c659f2488d,7
624833a8201ef98e5aae7cc4ec8a29c10335235223492dded44b1848f2d1f81f,05/04/21 21:06,ef7ebd9ddf0314af4446108bcbcd4ae88e70329b,186,0,7a250d5630b4cf539739df2c5dacb4c659f2488d,7
624e1960cd2b890a10f2b4e2c6a09ec80fafc53cde235a05f0b5787b7059ee05,04/04/21 22:53,bb257625458a12374daf2ad0c91d5a215732f206,333,0,7a250d5630b4cf539739df2c5dacb4c659f2488d,9
6250af415d3476fa225178f50141e022f22b5a36a27b335490ab0079ad924884,04/04/21 11:59,1f00acfedc298253487d91758bcfe9d7a6ba2c83,0,0,b10e56edb7698c960f1562c7edcc15612900c4a5,0
6252182d95d77c2ec97e4c008cef5788d77d03f4c39f1d55effe37ea3aa60156,05/04/21 12:12,915e7f4998efd977b4c51c30c8c5016479adf6f9,125,0,7a250d5630b4cf539739df2c5dacb4c659f2488d,5
62619fa37c24118d35b4902d2c7804c2367a035cf050d174897554bea062832f,04/04/21 20:35,a1e9adb32f9b6227d164ebc7903b469a740255ed,0,0,57d7fcb9380c354ea40a8e17e352fae3f6e27e91,0
626bbdde583aa74e7f894f484666caf995f0ab9b9d1f53768589a5ebc3fc3995,04/04/21 01:26,0000000023152fb76626201d30577eea74f26dbe,0,0,22220695b14bdfe903f443a0282ae084f43e2222,0
627ab3f76d32754d318de950d22ce4ac36fc93d519508a87665f7aeb6e7d20c1,04/04/21 08:26,644a135d5b59bcc7149acc24c52bbce32c8f196b,130,0,11111112542d85b3ef69ae05771c2dccff4faa26,0
627dfc2c811c21755b39f123dc516a021654481e9f0ebaf01083158f50c8f909,05/04/21 11:37,5caed41fc37d0c9296169bd287735845befcd0d4,131,0,7a250d5630b4cf539739df2c5dacb4c659f2488d,12
62848df9a9de70450fd00206f755848d6bdb6c75c6204e35f3e284500c538bd3,05/04/21 02:12,351b18b4f84cbcc700f4e30a15854745f400f08b,0,0,52de0c2b75b549b030bc42ba6477dc9f7168f36c,0
